pageid,name,coords,region,subregion,quality_score,rating_raw,rating_clean,time_lowhours,time_highhours,distance_mi,num_rappels,longest_raw,longest_rappel_ft,best_season_raw,season_spring,season_summer,season_fall,season_winter,best_season_notes,shuttle_raw,shuttle_minutes,vehicle_raw,vehicle_required,latitude,longitude,technical_class,water_rating,time_commitment,risk_rating
98215,Second Waterfall Hollow,"41° 41' 15.36"" N, 111° 44' 11.40"" W",Wasatch Front,Wasatch Front,0,3C (<i>v3a4</i>),3C,,,,,,,,,,,,,,,High Clearance,TRUE,41.6876,-111.7365,3,C,,
346,Heaps Canyon,"37° 16' 54.84"" N, 112° 59' 10.32"" W",Southwest Utah,Zion Main Canyon,5,4B V R (<i>v5a2 V</i>),4B V R,12,48,10.5,25,290 ft,290,,,,,,,0 minutes,0,Passenger,FALSE,37.2819,-112.9862,4,B,V,R
351,Imlay Canyon (Sneak Route),"37° 18' 56.88"" N, 112° 57' 38.16"" W",Southwest Utah,Zion Main Canyon,5,4B IV R (<i>v5a2 IV</i>),4B IV R,9,18,9.1,23,120 ft,120,Summer; Fall,FALSE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,37.3158,-112.9606,4,B,IV,R
354,Kolob Canyon,"37° 23' 41.28"" N, 113° 1' 19.92"" W",Southwest Utah,Zion West Side,5,3C V R (v4a3 <i>V</i>),3C V R,8,22,7.8,14,155 ft,155,Late Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,,,Passenger,FALSE,37.3948,-113.0222,3,C,V,R
350,Imlay Canyon (Full),"37° 19' 11.64"" N, 112° 59' 9.60"" W",Southwest Utah,Zion Main Canyon,4.7,4B IV R (<i>v5a2 IV</i>),4B IV R,13,24,11.4,46,170 ft,170,BEST in Jun;Jul;Aug;Sep,FALSE,TRUE,TRUE,FALSE,,1 minutes,1,Passenger,FALSE,37.3199,-112.986,4,B,IV,R
360,Pine Creek Canyon,"37° 12' 46.80"" N, 112° 56' 25.44"" W",Southwest Utah,Zion East Side,4.7,3B II (<i>v3a2 II</i>),3B II,2,6,1.3,8,100 ft,100,Late Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,10 minutes,10,Passenger,FALSE,37.213,-112.9404,3,B,II,
1097,Parunuweap Canyon,"37° 10' 40.80"" N, 112° 51' 7.92"" W",Southwest Utah,Zion East Side,4.5,2C IV (<i>v1a4 IV</i>),2C IV,10,72,18.5,0,0 ft,0,,,,,,,25 minutes,25,Passenger,FALSE,37.178,-112.8522,2,C,IV,
338,Boundary Canyon,"37° 23' 30.48"" N, 113° 0' 2.16"" W",Southwest Utah,Zion West Side,4.3,3C IV (<i>v3a4 IV</i>),3C IV,5.5,18,6.6,10,100 ft,100,Late spring; summer; fall,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,37.3918,-113.0006,3,C,IV,
344,Englestead Hollow,"37° 18' 18.00"" N, 112° 53' 27.96"" W",Southwest Utah,Zion East Side,4.2,3B IV (v4a1 V),3B IV,6,12,7.5,15,250 ft,250,Late Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,,,Passenger,FALSE,37.305,-112.8911,3,B,IV,
358,Mystery Canyon,"37° 17' 18.96"" N, 112° 55' 46.92"" W",Southwest Utah,Zion East Side,4.3,3B III (<i>v3a2 III</i>),3B III,5,9.5,8,13,110 ft,110,Spring through fall.,TRUE,TRUE,TRUE,FALSE,,,,Passenger,FALSE,37.2886,-112.9297,3,B,III,
368,The Subway,"37° 19' 3.72"" N, 113° 2' 26.16"" W",Southwest Utah,Zion West Side,4.3,3B III (<i>v3a2 III</i>),3B III,5,12,9.5,4,30 ft,30,Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,20 minutes,20,Passenger,FALSE,37.3177,-113.0406,3,B,III,
340,Checkerboard Canyon,"37° 20' 47.76"" N, 112° 56' 6.72"" W",Southwest Utah,Zion East Side,4.3,3B IV (<i>v3a2 IV</i>),3B IV,11,15.5,13.4,13,210 ft,210,,,,,,,1 minutes,1,High Clearance,TRUE,37.3466,-112.9352,3,B,IV,
341,Das Boot,"37° 19' 19.92"" N, 113° 1' 53.40"" W",Southwest Utah,Zion West Side,4,3B III (<i>v3a2 III</i>),3B III,4,12,8.4,3,66 ft,66,Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,37.3222,-113.0315,3,B,III,
353,Keyhole Canyon (Zion National Park),"37° 13' 36.48"" N, 112° 54' 10.44"" W",Southwest Utah,Zion East Side,4.1,3B I (<i>v3a2 I</i>),3B I,1,2,0.7,3,30 ft,30,Late Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,37.2268,-112.9029,3,B,I,
1113,Zion Narrows (Upper),"37° 22' 9.84"" N, 112° 55' 41.88"" W",Southwest Utah,Zion East Side,4.1,1B IV (<i>v1a2 IV</i>),1B IV,2,,16,,0 ft,0,Spring to Autumn;BEST in Sep;Oct;Apr;May,TRUE,TRUE,TRUE,FALSE,,,,,FALSE,37.3694,-112.9283,1,B,IV,
345,Misery Canyon,"37° 12' 43.92"" N, 112° 52' 59.88"" W",Southwest Utah,Zion East Side,4,3B III (<i>v3a2 III</i>),3B III,5,14,8.9,5,70 ft,70,Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,37.2122,-112.8833,3,B,III,
1112,Zion Narrows (Lower),"37° 17' 52.44"" N, 112° 56' 48.84"" W",Southwest Utah,Zion Main Canyon,4,2B II (<i>v1a2 II</i>),2B II,1,13,,,0 ft,0,Summer; Fall,FALSE,TRUE,TRUE,FALSE,,,,,FALSE,37.2979,-112.9469,2,B,II,
19463,Echo Canyon (Lower),"37° 16' 15.60"" N, 112° 56' 6.00"" W",Southwest Utah,Zion Main Canyon,4,4B IV (<i>v4a2 IV</i>),4B IV,6,11,,14,120 ft,120,Summer;Fall,FALSE,TRUE,TRUE,FALSE,,,,,FALSE,37.271,-112.935,4,B,IV,
1096,Oak Creek (South Fork),"37° 24' 37.80"" N, 113° 0' 5.76"" W",Southwest Utah,Zion West Side,4,3C IV (<i>v3a4 IV</i>),3C IV,,,,,,,,,,,,,,,,FALSE,37.4105,-113.0016,3,C,IV,
1090,Kanarra Creek,"37° 32' 15.36"" N, 113° 9' 9.00"" W",Southwest Utah,Kolob Area,4,2C III (<i>v1a4 III</i>),2C III,5,7,0.00249,0,0 ft,0,Any;COLD in Winter,TRUE,TRUE,TRUE,TRUE,cold in winter,60 minutes,60,Passenger,FALSE,37.5376,-113.1525,2,C,III,
5625,Heaps Canyon (North Fork) (Gunsight),"37° 16' 48.72"" N, 112° 58' 33.24"" W",Southwest Utah,Zion Main Canyon,4,4B V R (<i>v5a2 V</i>),4B V R,48,,,18,280 ft,280,Summer; early Fall,FALSE,TRUE,TRUE,FALSE,,,,,FALSE,37.2802,-112.9759,4,B,V,R
19461,Jacob Canyon,"37° 15' 17.64"" N, 112° 58' 11.64"" W",Southwest Utah,Zion Main Canyon,4,4A IV R (<i>v5a1 IV</i>),4A IV R,,,,13,225 ft,225,June-Oct,FALSE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,37.2549,-112.9699,4,A,IV,R
336,Behunin Canyon,"37° 16' 57.00"" N, 112° 58' 10.92"" W",Southwest Utah,Zion Main Canyon,3.8,3B III (<i>v3a2 III</i>),3B III,5,12,6.8,9,170 ft,170,Late spring through fall.,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,37.2825,-112.9697,3,B,III,
343,Echo Canyon (Middle),"37° 16' 40.08"" N, 112° 55' 14.16"" W",Southwest Utah,Zion East Side,3.8,3B II (<i>v2a2 II</i>),3B II,3,7,6.5,7,22 ft,22,Late Spring to Autumn;BEST in Jun;Jul;Aug;Sep,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,37.2778,-112.9206,3,B,II,
469,Orderville Canyon,"37° 19' 55.20"" N, 112° 49' 59.16"" W",Southwest Utah,Zion East Side,3.9,3B III (<i>v3a2 III</i>),3B III,6,10,12.5,2,30 ft,30,Late Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,,,4WD,TRUE,37.332,-112.8331,3,B,III,
7434,Portal Canyon,"36° 53' 51.72"" N, 113° 49' 55.92"" W",Southwest Utah,Virgin River Gorge,3.9,3A IV (<i>v3a1 IV</i>),3A IV,9,13,4.4,16,175 ft,175,Oct-Apr,TRUE,FALSE,TRUE,TRUE,,0 minutes,0,Passenger,FALSE,36.8977,-113.8322,3,A,IV,
89950,Family Camp,"37° 12' 15.12"" N, 112° 52' 22.08"" W",Southwest Utah,Zion East Side,3.8,4B III (v3a2 <i>III</i>),4B III,7,10,,6,60 ft,60,"Srping to Autumn, BEST in Spring",TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,37.2042,-112.8728,4,B,III,
239,Benson Creek,"37° 46' 14.52"" N, 112° 49' 51.60"" W",Southwest Utah,Dixie National Forest,3.7,3C1 I (<i>v3a4 I</i>),3C1 I,,,3.3,4,105 ft,105,Spring to Fall,FALSE,FALSE,FALSE,FALSE,,0 minutes,0,Passenger,FALSE,37.7707,-112.831,3,C1,I,
337,Birch Hollow,"37° 18' 35.28"" N, 112° 51' 19.44"" W",Southwest Utah,Zion East Side,3.7,3A III (<i>v3a1 III</i>),3A III,,,10.6,9,120 ft,120,Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,0.5 minutes,0.5,Passenger,FALSE,37.3098,-112.8554,3,A,III,
367,Spry Canyon,"37° 13' 41.88"" N, 112° 56' 42.00"" W",Southwest Utah,Zion East Side,3.6,3B III (<i>v3a2 III</i>),3B III,4,8,3,13,160 ft,160,Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,1 minutes,1,Passenger,FALSE,37.2283,-112.945,3,B,III,
371,Water Canyon (Zion National Park),"37° 3' 16.56"" N, 112° 57' 59.76"" W",Southwest Utah,St. George,3.5,3B III (<i>v3a2 III</i>),3B III,5,11,4.3,14,170 ft,170,BEST in Apr;May;Aug;Sep,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,37.0546,-112.9666,3,B,III,
365,Russell Gulch,"37° 19' 29.64"" N, 113° 2' 39.84"" W",Southwest Utah,Zion West Side,3.6,3B IV (<i>v3a2 IV</i>),3B IV,4,12,6.4,3,90 ft,90,Late Spring;Summer;Fall,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,37.3249,-113.0444,3,B,IV,
335,Cherry Canyon,"36° 54' 25.92"" N, 113° 49' 41.16"" W",Southwest Utah,Virgin River Gorge,3.6,3A III (<i>v3a1 III</i>),3A III,4,8,1.8,15,105 ft,105,Winter,FALSE,FALSE,FALSE,TRUE,,0 minutes,0,Passenger,FALSE,36.9072,-113.8281,3,A,III,
1101,Red Hollow,"37° 15' 51.48"" N, 112° 36' 5.04"" W",Southwest Utah,Mt Carmel,3.6,4A II (<i>v4a1 II</i>),4A II,,,2.15,5,290 ft,290,Spring or Fall,TRUE,FALSE,TRUE,FALSE,,10 minutes,10,Passenger,FALSE,37.2643,-112.6014,4,A,II,
61937,Minaret Canyon,"37° 10' 2.28"" N, 112° 47' 40.92"" W",Southwest Utah,Zion East Side,3.7,3A II (<i>v3a1 II</i>),3A II,,,4.2,8,40 ft,40,Spring to Autumn,FALSE,FALSE,FALSE,FALSE,,0 minutes,0,4WD - High Clearance,TRUE,37.1673,-112.7947,3,A,II,
602,North Creek (Right Fork),"37° 17' 13.92"" N, 113° 0' 48.96"" W",Southwest Utah,Zion West Side,3.6,3B V (<i>v3a2 V</i>),3B V,24,48,,10,60 ft,60,Late spring; summer; fall,TRUE,TRUE,TRUE,FALSE,,,,Passenger,FALSE,37.2872,-113.0136,3,B,V,
53673,Dothraki,"37° 2' 12.12"" N, 112° 58' 27.48"" W",Southwest Utah,St. George,3.5,3A III (<i>v3a1 III</i>),3A III,7,9,4,17,150 ft,150,Apr-Oct,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,High Clearance,TRUE,37.0367,-112.9743,3,A,III,
30282,Island In The Sky,"37° 11' 39.84"" N, 113° 38' 33.72"" W",Southwest Utah,St. George,3.6,3A II (<i>v3a1 II</i>),3A II,3,6,,4,88.583 ft,88,Any;HOT in Summer,TRUE,TRUE,TRUE,TRUE,hot in summer,0.5 minutes,0.5,,FALSE,37.1944,-113.6427,3,A,II,
601,Observation Point Canyon,"37° 16' 49.44"" N, 112° 56' 18.96"" W",Southwest Utah,Zion Main Canyon,3.5,4B III (<i>v4a2 III</i>),4B III,7,9,,7,300 ft,300,Spring or Fall,TRUE,FALSE,TRUE,FALSE,,60 minutes,60,High Clearance,TRUE,37.2804,-112.9386,4,B,III,
10219,Eastern Sun,"37° 21' 59.40"" N, 112° 54' 39.24"" W",Southwest Utah,Zion East Side,3.5,3A III (<i>v3a1 III</i>),3A III,7,10,11.1,7,165 ft,165,May-Oct,TRUE,TRUE,TRUE,FALSE,,45 minutes,45,4WD - High Clearance,TRUE,37.3665,-112.9109,3,A,III,
600,Isaac Canyon,"37° 15' 25.92"" N, 112° 58' 39.00"" W",Southwest Utah,Zion Main Canyon,3.5,4B V (v2<i>a2 V</i>),4B V,12,16,,,280 ft,280,,,,,,,,,,FALSE,37.2572,-112.9775,4,B,V,
1110,Left Fork (Upper),"37° 19' 50.16"" N, 113° 1' 8.76"" W",Southwest Utah,Zion West Side,3.5,,,10,14,,,60 ft,60,,,,,,,,,,FALSE,37.3306,-113.0191,,,,
19462,The Wedge (Crowford Arch),"37° 12' 27.36"" N, 112° 58' 3.00"" W",Southwest Utah,Zion Main Canyon,3.5,3A IV (<i>v3a1 IV</i>),3A IV,10,12,,1,110 ft,110,,,,,,,0 minutes,0,High Clearance,TRUE,37.2076,-112.9675,3,A,IV,
604,Spearhead Canyon,"37° 16' 5.16"" N, 112° 57' 27.00"" W",Southwest Utah,Zion Main Canyon,3.5,4B V (v3<i>a2 V</i>),4B V,36,,7,,300 ft,300,,,,,,,,,,FALSE,37.2681,-112.9575,4,B,V,
61933,East Fork Fat Man's Misery,"37° 12' 31.32"" N, 112° 51' 7.92"" W",Southwest Utah,Zion East Side,3.5,3B IV (<i>v3a2 IV</i>),3B IV,,,11,2,40 ft,40,"Spring, Fall, Avoid summer (exposed hiking)",TRUE,FALSE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,37.2087,-112.8522,3,B,IV,
362,Red Caves,"37° 13' 28.92"" N, 112° 38' 51.36"" W",Southwest Utah,Mt Carmel,3.5,2B II (v2a2 II),2B II,3.5,8,7.1,4,36 ft,36,Any;HOT in Summer,TRUE,TRUE,TRUE,TRUE,hot in summer,0 minutes,0,Passenger,FALSE,37.2247,-112.6476,2,B,II,
589,Diana's Throne Canyon,"37° 11' 40.20"" N, 112° 39' 0.72"" W",Southwest Utah,Mt Carmel,3.3,3A I (v2a1 I),3A I,1.5,5,2.7,9,80 ft,80,Any; hot in summer,TRUE,TRUE,TRUE,TRUE,hot in summer,,,Passenger,FALSE,37.1945,-112.6502,3,A,I,
369,Telephone Canyon,"37° 17' 36.24"" N, 112° 58' 5.16"" W",Southwest Utah,Zion Main Canyon,3.4,3A III (<i>v3a1 III</i>),3A III,5,11,9.6,12,155 ft,155,Early Spring to Late Autumn;BEST in May;Jun;Jul;Oct,TRUE,FALSE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,37.2934,-112.9681,3,A,III,
359,Not Imlay Canyon,"37° 18' 1.44"" N, 112° 57' 3.60"" W",Southwest Utah,Zion Main Canyon,3.4,4A III (<i>v4a1 III</i>),4A III,7,12,6.9,7,300 ft,300,,,,,,,0 minutes,0,Passenger,FALSE,37.3004,-112.951,4,A,III,
1089,Johnson Arch Canyon,"37° 10' 57.72"" N, 113° 37' 49.80"" W",Southwest Utah,St. George,3.4,3B II (<i>v3a2 II</i>),3B II,3,5,,6,190 ft,190,September to March,TRUE,FALSE,TRUE,TRUE,,,,Passenger,FALSE,37.1827,-113.6305,3,B,II,
339,Bulloch Gulch (Salamander Fork),"37° 20' 4.56"" N, 112° 55' 7.68"" W",Southwest Utah,Zion East Side,3.7,4B IV (<i>v4a2 IV</i>),4B IV,10,12,11.6,8,170 ft,170,,,,,,,,,Passenger,FALSE,37.3346,-112.9188,4,B,IV,
242,Yankee Doodle Hollow,"37° 14' 9.96"" N, 113° 27' 10.08"" W",Southwest Utah,St. George,3.1,3B I (<i>v3a2 I</i>),3B I,1,4,1,5,73 ft,73,Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,37.2361,-113.4528,3,B,I,
1088,Hammerhead,"37° 19' 25.32"" N, 113° 0' 4.32"" W",Southwest Utah,Zion West Side,3.3,3B V (<i>v3a2 V</i>),3B V,48,72,,6,165 ft,165,June - Sep,FALSE,TRUE,TRUE,FALSE,,1 minutes,1,,FALSE,37.3237,-113.0012,3,B,V,
82637,Fiddle Me This,"37° 16' 13.44"" N, 112° 54' 40.32"" W",Southwest Utah,Zion East Side,3.3,4B III (<i>v4a2 III</i>),4B III,,,4.3,11,200 ft,200,"Fall, Spring, early Summer",TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,37.2704,-112.9112,4,B,III,
1098,Poverty Wash,"37° 11' 2.04"" N, 112° 50' 27.96"" W",Southwest Utah,Zion East Side,3.4,,,,,,,,,,,,,,,,,,FALSE,37.1839,-112.8411,,,,
361,Pipe Spring Canyon,"37° 22' 44.04"" N, 112° 59' 22.92"" W",Southwest Utah,Zion West Side,3.1,3A III (<i>v3a1 III</i>),3A III,6,9,4.9,9,180 ft,180,,,,,,,0 minutes,0,Passenger,FALSE,37.3789,-112.9897,3,A,III,
349,Icebox Canyon (Zion National Park),"37° 26' 49.56"" N, 113° 9' 47.88"" W",Southwest Utah,Kolob Area,3.1,3B IV (<i>v3a2 IV</i>),3B IV,8,15,13,9,165 ft,165,Late spring; summer; fall,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,37.4471,-113.1633,3,B,IV,
84663,Pictograph Canyon,"37° 12' 15.84"" N, 113° 39' 26.28"" W",Southwest Utah,St. George,3,3A II (<i>v3a1 II</i>),3A II,,,,8,140 ft,140,Oct-April,TRUE,FALSE,TRUE,TRUE,,0.5 minutes,0.5,Passenger,FALSE,37.2044,-113.6573,3,A,II,
87214,The Hunted Canyon,"37° 11' 40.56"" N, 112° 38' 58.20"" W",Southwest Utah,Mt Carmel,3,3A I (v2a1 I),3A I,1,2,,5,40 ft,40,Avoid summer,TRUE,FALSE,TRUE,TRUE,,0 minutes,0,,FALSE,37.1946,-112.6495,3,A,I,
1103,Snake Alley and Sidewinder,"37° 18' 28.08"" N, 113° 6' 36.36"" W",Southwest Utah,Zion West Side,3.1,3A I (<i>v3a1 I</i>),3A I,,,,5,,,,,,,,,0 minutes,0,,FALSE,37.3078,-113.1101,3,A,I,
7437,Mayday Canyon,"36° 54' 8.28"" N, 113° 50' 11.04"" W",Southwest Utah,Virgin River Gorge,3,3A IV (<i>v3a1 IV</i>),3A IV,7,10,3.7,10,110 ft,110,Oct-Apr,TRUE,FALSE,TRUE,TRUE,,0 minutes,0,Passenger,FALSE,36.9023,-113.8364,3,A,IV,
19772,Red Canyon (Peek-a-Boo Canyon),"37° 10' 49.08"" N, 112° 33' 46.80"" W",Southwest Utah,Mt Carmel,3,1A I (<i>v1a1 I</i>),1A I,,,,,0 ft,0,,,,,,,,,,FALSE,37.1803,-112.563,1,A,I,
370,Walker Gulch,"37° 19' 58.08"" N, 112° 52' 51.60"" W",Southwest Utah,Zion East Side,3.3,3A III (<i>v3a1 III</i>),3A III,,,6.2,4,150 ft,150,Spring to Autum,FALSE,FALSE,FALSE,FALSE,,0 minutes,0,4WD - High Clearance,TRUE,37.3328,-112.881,3,A,III,
61929,French Canyon,"37° 10' 13.80"" N, 112° 50' 45.96"" W",Southwest Utah,Zion East Side,3,2A II (<i>v1a1 II</i>),2A II,,,1.2,,0 ft,0,April-October,FALSE,FALSE,FALSE,FALSE,,0 minutes,0,4WD - High Clearance,TRUE,37.1705,-112.8461,2,A,II,
355,Lodge Canyon,"37° 14' 3.12"" N, 112° 56' 53.88"" W",Southwest Utah,Zion East Side,2.7,4A IV R (<i>v5a1 IV</i>),4A IV R,5,13,4.6,6,200 ft,200,,,,,,,1 minutes,1,Passenger,FALSE,37.2342,-112.9483,4,A,IV,R
26324,Too Wet,"37° 30' 27.72"" N, 113° 6' 51.48"" W",Southwest Utah,Kolob Area,3.3,3C (<i>v3a4</i>),3C,,,,,,,,,,,,,,,,FALSE,37.5077,-113.1143,3,C,,
25356,Mineral Gulch,"37° 11' 48.48"" N, 112° 47' 39.84"" W",Southwest Utah,Zion East Side,3,1A (<i>v1a1</i>),1A,,,,,0 ft,0,,,,,,,,,,FALSE,37.1968,-112.7944,1,A,,
342,Deadeye Dick Canyon,"37° 21' 55.08"" N, 112° 53' 37.32"" W",Southwest Utah,Zion East Side,2.7,3A II (<i>v3a1 II</i>),3A II,4,8,9.5,6,99 ft,99,Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,High Clearance,TRUE,37.3653,-112.8937,3,A,II,
240,Boltergeist Canyon,"37° 14' 58.92"" N, 113° 25' 49.08"" W",Southwest Utah,St. George,2.4,3A I (<i>v3a1 I</i>),3A I,1.5,3,1.1,6,150 ft,150,Any,TRUE,TRUE,TRUE,TRUE,,0 minutes,0,Passenger,FALSE,37.2497,-113.4303,3,A,I,
1109,Taylor Creek (South Fork),"37° 27' 6.12"" N, 113° 9' 54.72"" W",Southwest Utah,Kolob Area,3,1A II (<i>v1a1 II</i>),1A II,2,,3.2,,0 ft,0,Any,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,37.4517,-113.1652,1,A,II,
1095,Oak Creek (North Fork),"37° 24' 43.20"" N, 112° 59' 51.72"" W",Southwest Utah,Zion West Side,4.3,,,,,,,,,,,,,,,,,,FALSE,37.412,-112.9977,,,,
603,Rock Canyon,"37° 9' 23.40"" N, 112° 49' 36.48"" W",Southwest Utah,Zion East Side,2.3,3A III (<i>v3a1 III</i>),3A III,5,8,,5,110 ft,110,oct-apr,TRUE,FALSE,TRUE,TRUE,,0 minutes,0,4WD - High Clearance,TRUE,37.1565,-112.8268,3,A,III,
25353,Bitter Creek,"37° 14' 7.80"" N, 113° 29' 16.80"" W",Southwest Utah,St. George,2.6,2A I (<i>v1a1 I</i>),2A I,,,,2,25 ft,25,Oct-April,TRUE,FALSE,TRUE,TRUE,,0.5 minutes,0.5,,FALSE,37.2355,-113.488,2,A,I,
598,Hidden Canyon (End),"37° 16' 4.08"" N, 112° 56' 17.52"" W",Southwest Utah,Zion Main Canyon,2.5,4A II (<i>v4a1 II</i>),4A II,4,6,,,450 ft,450,,,,,,,,,,FALSE,37.2678,-112.9382,4,A,II,
19315,Ghost Rider Canyon,"36° 58' 26.04"" N, 113° 47' 55.32"" W",Southwest Utah,Virgin River Gorge,2.4,3A I (v3a1 I),3A I,1,2,1,3,80 ft,80,Oct-Apr,TRUE,FALSE,TRUE,TRUE,,0 minutes,0,Passenger,FALSE,36.9739,-113.7987,3,A,I,
7846,Golf Canyon,"36° 54' 15.48"" N, 113° 48' 36.72"" W",Southwest Utah,Virgin River Gorge,2.9,3A IV (<i>v3a1 IV</i>),3A IV,7,10,6.4,11,110 ft,110,Oct-Apr,TRUE,FALSE,TRUE,TRUE,,0 minutes,0,Passenger,FALSE,36.9043,-113.8102,3,A,IV,
352,Jolley Gulch,"37° 15' 6.12"" N, 112° 52' 37.56"" W",Southwest Utah,Zion East Side,2.3,3A I (<i>v3a1 I</i>),3A I,2,5,4.3,3,160 ft,160,Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,37.2517,-112.8771,3,A,I,
1104,Spring Creek,"37° 30' 33.48"" N, 113° 9' 56.52"" W",Southwest Utah,Kolob Area,2.5,1A (<i>v1a1</i>),1A,,,,,0 ft,0,,,,,,,,,,FALSE,37.5093,-113.1657,1,A,,
363,Refrigerator Canyon (Lower),"37° 16' 9.84"" N, 112° 57' 0.72"" W",Southwest Utah,Zion Main Canyon,2.3,3A II (<i>v3a1 II</i>),3A II,3,6,1.9,3,190 ft,190,Spring;Summer;Fall;Winter,TRUE,TRUE,TRUE,TRUE,,0 minutes,0,Passenger,FALSE,37.2694,-112.9502,3,A,II,
347,Hidden Canyon,"37° 14' 45.24"" N, 112° 55' 57.72"" W",Southwest Utah,Zion East Side,2.3,3B III (<i>v3a2 III</i>),3B III,5,9.5,5.8,7,100 ft,100,Any,TRUE,TRUE,TRUE,TRUE,,,,Passenger,FALSE,37.2459,-112.9327,3,B,III,
1086,Deep Creek (Zion National Park),"37° 23' 6.36"" N, 112° 56' 16.80"" W",Southwest Utah,Zion East Side,4,1C IV (<i>v1a4 IV</i>),1C IV,,,,,0 ft,0,,,,,,,,,,FALSE,37.3851,-112.938,1,C,IV,
72541,Rattlesnake Creek (Dixie National Forest),"37° 38' 28.68"" N, 112° 54' 29.52"" W",Southwest Utah,Dixie National Forest,4,3A III (<i>v3a1 III</i>),3A III,5,8,,1,65 ft,65,,,,,,,0.5 minutes,0.5,Passenger,FALSE,37.6413,-112.9082,3,A,III,
1107,Taylor Creek (North Fork),"37° 27' 52.20"" N, 113° 9' 49.32"" W",Southwest Utah,Kolob Area,3,,,2,4,5.5,,,,Any,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,37.4645,-113.1637,,,,
241,Hidden Star Canyon,"37° 13' 33.96"" N, 113° 28' 53.76"" W",Southwest Utah,St. George,2,4B I (<i>v4a2 I</i>),4B I,1.5,2.5,1.3,2,200 ft,200,Avoid summer,TRUE,FALSE,TRUE,TRUE,,0 minutes,0,Passenger,FALSE,37.2261,-113.4816,4,B,I,
356,Mighty Mouse Canyon,"37° 22' 21.36"" N, 112° 53' 21.84"" W",Southwest Utah,Zion East Side,2,3A II (<i>v3a1 II</i>),3A II,4,6,7.6,4,80 ft,80,Spring; Summer; Fall,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,,FALSE,37.3726,-112.8894,3,A,II,
366,Shelf Canyon,"37° 13' 17.04"" N, 112° 56' 26.52"" W",Southwest Utah,Zion East Side,2,3A I (<i>v3a1 I</i>),3A I,1,2,2,1,200 ft,200,any,TRUE,TRUE,TRUE,TRUE,,0 minutes,0,Passenger,FALSE,37.2214,-112.9407,3,A,I,
597,Corral Hollow,"37° 20' 6.36"" N, 112° 58' 50.16"" W",Southwest Utah,Zion Main Canyon,2,3A IV (<i>v3a1 IV</i>),3A IV,8,12,,,200 ft,200,,,,,,,,,,FALSE,37.3351,-112.9806,3,A,IV,
1108,Taylor Creek (Middle Fork),"37° 27' 28.44"" N, 113° 9' 45.36"" W",Southwest Utah,Kolob Area,3,,,,,,,,,,,,,,,,,,FALSE,37.4579,-113.1626,,,,
599,Grotto Canyon (Zion National Park),"37° 15' 3.96"" N, 112° 56' 36.60"" W",Southwest Utah,Zion East Side,1.5,3B III (<i>v3a2 III</i>),3B III,4,8,5.8,9,260 ft,260,,,,,,,1 minutes,1,,FALSE,37.2511,-112.9435,3,B,III,
348,Hook Canyon,"37° 16' 20.28"" N, 112° 57' 37.08"" W",Southwest Utah,Zion Main Canyon,1.5,3A IV (<i>v3a1 IV</i>),3A IV,2,13,9.7,2,150 ft,150,,,,,,,0 minutes,0,Passenger,FALSE,37.2723,-112.9603,3,A,IV,
